record_id,jurisdiction,dimension,claim_class,requirement_summary,official_or_named_source,source_url,pinpoint,source_disposition,source_check_status,source_last_checked,next_review_due,review_status,days_overdue,reviewer,second_reviewer,review_stage,reconciliation_status,review_disagreement,evidence_tier,binding_status,legal_status,effective_from,effective_until,event_id,uncertainty,decision_ready
tw-frs-monetary_sovereignty-001,TW,monetary_sovereignty,tier1_legal,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) creates the framework, but no operative monetary-sovereignty cap is yet in force. The backdrop is the central bank's control of the NTD and the offshore-NTD posture; the peg currency for a Taiwan stablecoin (NTD vs USD) is officially undecided and is the defining open question, to be settled through commencement and FSC/CBC subsidiary rules.",Presidential Gazette No. 7872 (Virtual Asset Service Act); CBC policy materials require separate mapping,https://www.president.gov.tw/File/Doc/69812613-22f1-4288-940e-c40903b232e1,"Monetary sovereignty: framework enacted, operative cap and peg-currency decision pending (not commenced)",official,not_checked,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
tw-frs-permitted_activity_yield-001,TW,permitted_activity_yield,tier1_legal,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) prohibits paying interest or other returns to holders. This yield prohibition aligns Taiwan with the prohibition cluster (EU, Hong Kong) rather than the permission cluster (Switzerland, Brazil); it takes operative effect on commencement, which awaits FSC subsidiary legislation.","Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced)",https://english.ey.gov.tw/,"Yield: prohibition on interest/other returns to holders (enacted, not commenced; operative on commencement)",official,not_checked,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
tw-frs-redemption-001,TW,redemption,tier1_legal,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) provides for par issuance and redemption. The operative detail awaits FSC subsidiary legislation; no redemption regime is yet operative.","Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced)",https://english.ey.gov.tw/,"Redemption: par issuance and redemption (enacted, not commenced; pending FSC subsidiary legislation)",official,not_checked,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
tw-frs-regulatory_authority-001,TW,regulatory_authority,tier1_legal,"Two layers, only one in force. In force: AML registration under the amended Money Laundering Control Act and the VASP Registration Regulations (effective 30 November 2024). Enacted but not commenced: the Virtual Asset Service Act, a comprehensive statute creating FSC licensing for virtual-asset services including stablecoin issuance, with mandatory central-bank consultation; passed at third reading 30 June 2026, awaiting FSC subsidiary legislation for commencement. The FSC is the primary regulator and consults the Central Bank of the Republic of China (Taiwan) (CBC) on stablecoin matters.","Money Laundering Control Act and VASP Registration Regulations; Virtual Asset Service Act, Presidential Gazette No. 7872",https://www.president.gov.tw/File/Doc/69812613-22f1-4288-940e-c40903b232e1,"AML registration in force; VAS Act Arts. 2, 7-9; promulgated 22 Jul 2026, commencement mapping pending",official,not_checked,,,unknown,,,,unreviewed,not_started,,mixed,in_force_enacted,operative,2024-11-30,,,medium,False
tw-frs-reserve_backing-001,TW,reserve_backing,tier1_legal,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) requires full reserves held at domestic financial institutions, segregated from the issuer's own property. The operative reserve detail awaits FSC subsidiary legislation; the only in-force layer is AML registration, which imposes no reserve requirements.","Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced)",https://english.ey.gov.tw/,"Reserve/backing: full reserves at domestic FIs, segregated (enacted, not commenced; pending FSC subsidiary legislation)",official,not_checked,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
tw-frs-securities_classification-001,TW,securities_classification,tier1_legal,"Under the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced), the securities characterization of stablecoins sits within the FSC's virtual-asset perimeter, but the operative boundary awaits FSC subsidiary legislation; today VASPs operate under AML registration without a settled securities classification.","Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced); AML registration regime for VASPs",,"Securities characterization: within the FSC virtual-asset perimeter (enacted, not commenced; boundary pending subsidiary legislation)",unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,,,,high,False
uk-frs-aml_kyc-001,UK,aml_kyc,tier1_legal,"The cryptoassets regime supersedes the previous Money Laundering Regulations registration regime by bringing cryptoasset activities into full FSMA scope, including AML/KYC obligations; the existing Money Laundering Regulations 2017 continue to apply alongside.","FSMA 2000 (Cryptoassets) Regulations 2026, SI 2026/102; Money Laundering Regulations 2017",,AML/KYC — full FSMA scope; MLR registration regime superseded,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,unverified,in_force_enacted,operative,2026-02-01,,,high,False
uk-frs-bank_nonbank_routing-001,UK,bank_nonbank_routing,tier1_legal,"Issuance is undertaken by FCA-authorized firms; systemic payment stablecoins fall additionally under Bank of England oversight, separating conduct authorization from systemic prudential supervision.",FSMA 2026 (conduct + systemic regimes); Banking Act 2009 (systemic),,Authorized-firm issuance; FCA conduct vs. BoE systemic split,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
uk-frs-capital_requirements-001,UK,capital_requirements,tier1_legal,"The FCA published final rules for non-systemic UK-issued qualifying stablecoins in PS26/10 in June 2026. The Bank of England separately published a June 2026 systemic-stablecoin policy statement with a draft Code of Practice. Exact prudential obligations, systemic/non-systemic allocation and commencement still require record-level primary and independent legal review.",FCA PS26/10; Bank of England June 2026 systemic-stablecoin policy statement and draft Code,https://www.fca.org.uk/publication/policy/ps26-10.pdf,FCA PS26/10 Summary and Ch. 2-3; exact capital-rule mapping pending,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,2027-10-25,,,high,False
uk-frs-cross_border_data-001,UK,cross_border_data,tier1_legal,"UK GDPR applies (effectively mirroring EU GDPR post-Brexit). Cross-border data transfers to non-UK jurisdictions require an adequacy decision, an International Data Transfer Agreement (IDTA), or the UK Addendum to the EU Standard Contractual Clauses.",UK GDPR (Data Protection Act 2018),https://www.legislation.gov.uk/uksi/2026/102/contents/made,Cross-border transfer — adequacy / IDTA / UK Addendum to EU SCCs,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,,,,high,False
uk-frs-custody-001,UK,custody,tier1_legal,"Any firm holding client crypto-assets for more than 24 hours, or with the ability to override client authority, is a regulated custodian requiring a safeguarding licence. This 24-hour custody rule has significant operational implications for wallet operators with UK user exposure.","FSMA 2000 (Cryptoassets) Regulations 2026, SI 2026/102; FCA CP25/14",https://www.legislation.gov.uk/uksi/2026/102/contents/made,Custody — 24-hour rule; safeguarding licence for regulated custodians,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,2026-02-01,,,high,False
uk-frs-distribution-001,UK,distribution,tier1_legal,"Offshore firms 'involved' in a sale of a cryptoasset to a UK consumer are within territorial scope. UKQS transactions (in UKQS only) are carved out from the financial-promotions regime, except for lending and borrowing arrangements. HM Treasury's 21 April 2026 draft amendment SI signals intent to bring stablecoin payments using UKQS-authorised firms into regulated payment services (consultation closed 22 May 2026).","FSMA 2000 (Cryptoassets) Regulations 2026, SI 2026/102; HM Treasury draft amendment SI (21 Apr 2026)",,Distribution — offshore 'involved' test; UKQS financial-promotions carve-out; payments amendment,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,unverified,pending_proposal,proposed,,,,high,False
uk-frs-implementation_status-001,UK,implementation_status,tier2_operational,"SI 2026/102 was made in February 2026 and the relevant issuer regime is scheduled to commence on 25 October 2027. The FCA published final stablecoin-issuance rules in PS26/10 in June 2026. The Bank of England published its systemic-stablecoin policy statement and draft Code of Practice in June 2026, followed by a joint Bank/FCA approach on 30 June 2026. Bank finalisation and record-level commencement mapping remain pending.",SI 2026/102; FCA PS26/10; Bank of England June 2026 policy statement/draft Code; Bank/FCA joint approach,https://www.bankofengland.co.uk/paper/2026/boe-and-fcas-approach-to-joint-regulation-of-systemic-stablecoin-issuers,"Joint approach, Introduction and Table C; FCA PS26/10 Summary; commencement 25 Oct 2027",official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,2027-10-25,,,high,False
uk-frs-issuer_pathway-001,UK,issuer_pathway,tier1_legal,"Issuers must be UK-incorporated. HM Treasury's policy note describes the regulated perimeter as triggered by any one of three lifecycle limbs (offering, redemption, backing-asset management) in the UK. However, Article 9M(2) of SI 2026/102, together with the corresponding amendment to FSMA s.418, requires all three limbs to be in the UK. This single-limb vs. all-three-limbs divergence is an open interpretive question.","SI 2026/102, Art. 9M(2); FSMA s.418 (as amended); HM Treasury policy note",https://www.legislation.gov.uk/uksi/2026/102/contents/made,reg 9M(2) (issuing a qualifying stablecoin; all three limbs) vs HMT policy note (any one limb),official,checked,2026-06-27,2026-07-11,stale,40,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,2026-02-01,,,high,False
uk-frs-monetary_sovereignty-001,UK,monetary_sovereignty,tier1_legal,"There is no aggregate usage cap on private tokens; the inbound treatment of foreign tokens is in transition pending the operation of the systemic regime, so the structural monetary-sovereignty pole is not yet stable.",FSMA 2026; Bank of England systemic stablecoin regime,,Monetary-sovereignty treatment of foreign tokens — pending systemic-regime operation,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
uk-frs-permitted_activity_yield-001,UK,permitted_activity_yield,tier1_legal,"Yield is not expressly addressed in SI 2026/102. The FCA published PS26/10 final issuance rules in June 2026 and the Bank published its systemic policy/draft Code. The exact holder-yield and remuneration treatment has not yet been mapped and independently reviewed for this record, so no substantive conclusion is promoted.",SI 2026/102; FCA PS26/10; Bank of England June 2026 systemic policy/draft Code,https://www.fca.org.uk/publication/policy/ps26-10.pdf,Holder-yield/remuneration mapping pending; do not infer from reserve remuneration,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,pending_proposal,consultation,,,,high,False
uk-frs-redemption-001,UK,redemption,tier1_legal,Redemption follows an issuer-controlled process within a backing-asset trust structure: third parties holding backing assets do so on trust for the benefit of stablecoin holders. Specific redemption mechanics are pending final FCA rules.,"FSMA 2000 (Cryptoassets) Regulations 2026, SI 2026/102",https://www.legislation.gov.uk/uksi/2026/102/contents/made,Redemption — issuer-controlled; backing-asset trust structure,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,,,,high,False
uk-frs-regulatory_authority-001,UK,regulatory_authority,tier1_legal,"The Financial Services and Markets Act 2000 (Cryptoassets) Regulations 2026, SI 2026/102, in force from February 2026, make issuing a qualifying stablecoin in the UK a regulated activity under FSMA. The FCA (conduct), Bank of England (systemic), and HM Treasury (perimeter) share authority. The FCA published PS26/10 final issuance rules in June 2026; the Bank's June 2026 systemic policy includes a draft Code of Practice, and the authorities published their joint approach on 30 June 2026. The relevant regime commences 25 October 2027.","Financial Services and Markets Act 2000 (Cryptoassets) Regulations 2026, SI 2026/102",https://www.legislation.gov.uk/uksi/2026/102/contents/made,FCA/BoE supervisory architecture under FSMA 2000 (as amended by SI 2026/102),official,checked,2026-06-27,2026-07-11,stale,40,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,2027-10-25,,uk-systemic-regime-operative,high,False
uk-frs-reserve_backing-001,UK,reserve_backing,tier1_legal,"SI 2026/102 requires 1:1 backing by a backing-asset pool with annual independent review. Backing assets are carved out from the collective-investment-scheme (CIS) and alternative-investment-fund (AIF) definitions, with the carve-out activated early ahead of full regime commencement; specific backing-asset composition rules are pending final FCA rules.","Financial Services and Markets Act 2000 (Cryptoassets) Regulations 2026, SI 2026/102",https://www.legislation.gov.uk/uksi/2026/102/contents/made,1:1 backing; CIS/AIF carve-out for backing assets,official,not_checked,,,unknown,,,,unreviewed,not_started,,unverified,made_not_commenced,enacted_not_commenced,2026-02-01,,,high,False
uk-frs-securities_classification-001,UK,securities_classification,tier1_legal,Regulated stablecoins are brought within the FSMA financial-services perimeter as a payments-adjacent regulated activity rather than as transferable securities under the RAO's investment heads.,Financial Services and Markets Act 2000 (Regulated Activities) Order; FSMA 2026 stablecoin provisions,,Regulated-activity perimeter for stablecoins vs. the investment (securities) heads,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,made_not_commenced,enacted_not_commenced,,,,high,False
us-pss-bank_nonbank_routing-001,US,bank_nonbank_routing,tier1_legal,"The regime separates roles along a routing chain. A bank operating as a Layer 1 issuer under the GENIUS Act operates under bank supervision; non-bank permitted issuers operate under the OCC/FDIC payment-stablecoin charter. CLARITY §404 adds an intermediary layer: 'covered parties' (digital-asset service providers and affiliates) may not pay yield on held balances, but may facilitate user-initiated activity. The author synthesises a generalisable three-layer routing architecture: (1) a compliant issuer layer (GENIUS-compliant payment stablecoin), (2) an authorised routing layer (the wallet/intermediary that executes the user's signed instruction), and (3) a yield-bearing tokenised cash-management layer (registered tokenised MMF). The binding question is which entity in the chain holds which authorisation, and whether the routing layer's action is a permitted facilitation or a prohibited yield/brokerage activity.",GENIUS Act (issuer charters); CLARITY Act §404 'covered parties' (pending),,"CLARITY Act Sec. 404 covered-party definition (H.R.3633, House-passed, not enacted)",unavailable,source_unavailable,,,unknown,,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,firm_summary,pending_proposal,proposed,,,us-clarity-act-enacted,high,False
us-pss-capital_requirements-001,US,capital_requirements,tier1_legal,"De novo PPSIs must hold minimum capital of the greater of $5 million or the chartering-condition amount, for 36 months. An operational backstop of 12 months of operating expenses must be held in cash, FDIC-insured deposits, or short-dated Treasuries (<=93 days). Two consecutive quarter-ends below the capital or backstop requirement trigger mandatory liquidation.",GENIUS Act capital provisions; OCC/FDIC NPRM (de novo capital; operational backstop; liquidation trigger),https://www.federalregister.gov/documents/2025/09/19/2025-18226/genius-act-implementation,capital left to OCC/FDIC rulemaking; figures from the OCC/FDIC NPRM (proposed),official,checked,2026-06-27,2026-07-04,stale,47,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,firm_summary,pending_proposal,proposed,,,,high,False
us-pss-cross_border_data-001,US,cross_border_data,tier1_legal,Issuers are subject to the Bank Secrecy Act and OFAC sanctions administration; there is no data-localization rule that bars supervisory information-sharing with foreign regulators.,GENIUS Act; Bank Secrecy Act; OFAC regulations,,AML/sanctions perimeter; cross-border information-sharing,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,in_force_enacted,operative,,,,high,False
us-pss-disclosure_reporting-001,US,disclosure_reporting,tier1_legal,Issuers must publish monthly reserve composition certified by an independent accountant and are subject to federal and state supervisory reporting; supervisory coordination is available.,GENIUS Act,,Monthly reserve certification and disclosure; supervisory reporting,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,in_force_enacted,operative,,,,high,False
us-pss-issuer_pathway-001,US,issuer_pathway,tier1_legal,"Permitted payment stablecoin issuers are a defined set: subsidiaries of insured depository institutions, federally qualified non-bank payment stablecoin issuers approved by the OCC, and state-qualified issuers operating under an OCC-certified comparable state regime. An authorizable private token exists.",Guiding and Establishing National Innovation for U.S. Stablecoins Act (GENIUS Act),https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act Sec. 3-4 (permitted payment stablecoin issuers: IDI subsidiaries; OCC-qualified non-banks; certified state regimes),official,checked,2026-06-27,2026-07-27,stale,24,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,resolution_text,in_force_enacted,operative,,,us-clarity-act-enacted,low,False
us-pss-monetary_sovereignty-001,US,monetary_sovereignty,tier1_legal,The US issues the reserve currency and imposes no aggregate usage cap on private dollar tokens. A foreign payment stablecoin may be offered in the US only where the foreign regime is determined comparable by the Treasury and the issuer registers — an admission-by-determination channel rather than an open market.,GENIUS Act,,Foreign payment stablecoin issuers — comparability determination and registration,unavailable,source_unavailable,,,unknown,,,,unreviewed,not_started,,firm_summary,in_force_enacted,operative,,,us-genius-act-effective,high,False
us-pss-permitted_activity_yield-001,US,permitted_activity_yield,tier1_legal,"GENIUS Act §4(a)(11) prohibits permitted/foreign payment stablecoin issuers from paying any form of interest or yield (cash, tokens, or other consideration) to a holder 'solely in connection with the holding, use, or retention' of a payment stablecoin. The word 'solely' is the textual hinge: it reaches payments tied to the act of holding, not payments produced by some other operative event (user-initiated routing, market-making, transfers). OCC NPRM §15.10(c)(4) and FDIC NPRM §350.3(b)(4) add a rebuttable presumption that affiliate / related-third-party arrangements (including white-label) violate the prohibition, rebuttable by written non-evasion showing; the anti-evasion rule (proposed §15.10(c)(6)) treats any sidestep arrangement as a violation. Permitted: merchant-funded discounts; issuer profit-sharing with non-affiliated white-label partners without yield pass-through. The intermediary layer is the pending CLARITY Act §404, extending the prohibition to 'covered parties' (digital-asset service providers and affiliates) under prongs (A) 'solely in connection with holding' and (B) 'economically or functionally equivalent' to bank-deposit interest.","GENIUS Act §4(a)(11); OCC NPRM §15.10(c)(4) / anti-evasion §15.10(c)(6); FDIC NPRM §350.3(b)(4); CLARITY Act (H.R. 3633) §404(c)(1) (Tillis-Alsobrooks text, 1 May 2026; affirmed final 5 May 2026)",https://www.federalregister.gov/documents/2025/09/19/2025-18226/genius-act-implementation,"GENIUS Act Sec. 4(a)(11) (no interest/yield in connection with holding, use, or retention)",official,checked,2026-06-27,2026-07-27,stale,24,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,resolution_text,in_force_enacted,operative,,,us-clarity-act-enacted,low,False
us-pss-reserve_backing-001,US,reserve_backing,tier1_legal,"1:1 backing of outstanding payment stablecoins at fair value is required by the enacted GENIUS Act (Sec. 4(a)(1)). The detailed list of PERMISSIBLE reserve assets is set by the OCC NPRM (proposed 12 CFR Sec. 15.11(b)) and is NOT yet final — that composition is a pending overlay, not part of the in-force statutory proposition.",GENIUS Act Sec. 4(a)(1) (1:1 fair-value reserve backing),https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act Sec. 4(a)(1) (1:1 fair-value backing of outstanding payment stablecoins),official,checked,2026-06-27,2026-07-27,stale,24,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,resolution_text,in_force_enacted,operative,,,,low,False
us-pss-securities_classification-001,US,securities_classification,tier1_legal,"A payment stablecoin structured to comply with the GENIUS Act (1:1 backing, no issuer yield, par redemption) is positioned as a non-security: under the Reves family-resemblance test the instrument resembles a payment/exchange medium rather than an investment note, and the absence of yield removes the principal Howey 'expectation of profit' hook. The contested boundary is not the stablecoin itself but the adjacent routing step: whether a wallet/intermediary that routes a user's payment-stablecoin balance into 1940-Act registered tokenised money market fund shares is thereby distributing securities and acting as a broker. The author's analysis (Reves' fourth factor — the presence of an alternative regulatory regime) argues registered-fund shares are already comprehensively regulated, weighing against re-characterising the routing as an unregistered securities activity.","Reves v. Ernst & Young, 494 U.S. 56 (1990); SEC v. W.J. Howey Co., 328 U.S. 293 (1946); Investment Company Act of 1940 (registered MMFs); CLARITY Act market-structure provisions (pending)",https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act securities carve-out (amending the '33/'34 Acts and ICA40 for permitted payment stablecoins),official,checked,2026-06-27,2026-07-27,stale,24,external review (web retrieval against official sources),,primary_reviewed_second_pending,not_started,,resolution_text,in_force_enacted,operative,,,us-clarity-act-enacted,low,False
