claim_id,claim_type,claim_text,record_ids,source_urls,pinpoint,evidence_tier,binding_status,freshness,review_stage,allowed_use,uncertainty,reviewer,second_reviewer,review_date,status,strength,limitation
claim-tw-frs-issuer_pathway-001,record_level_legal_proposition,"No stablecoin issuer is licensed yet: the licensing regime is enacted but not yet commenced. The Virtual Asset Service Act, passed at third reading on 30 Jun 2026, requires an FSC licence for stablecoin issuance, available to a share company (corporation limited by shares), with banks expected to lead initial issuance. The Act awaits FSC subsidiary legislation (roughly nine subordinate items, indicative timetable around Q1 2027) and has no gazetted commencement date, so these provisions are enacted law not yet in force.",tw-frs-issuer_pathway-001,https://www.president.gov.tw/File/Doc/69812613-22f1-4288-940e-c40903b232e1,"Issuer pathway: FSC licence; share company; banks lead. Enacted at third reading, not yet commenced (awaiting subsidiary legislation)",firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-monetary_sovereignty-001,record_level_legal_proposition,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) creates the framework, but no operative monetary-sovereignty cap is yet in force. The backdrop is the central bank's control of the NTD and the offshore-NTD posture; the peg currency for a Taiwan stablecoin (NTD vs USD) is officially undecided and is the defining open question, to be settled through commencement and FSC/CBC subsidiary rules.",tw-frs-monetary_sovereignty-001,https://www.president.gov.tw/File/Doc/69812613-22f1-4288-940e-c40903b232e1,"Monetary sovereignty: framework enacted, operative cap and peg-currency decision pending (not commenced)",firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-permitted_activity_yield-001,record_level_legal_proposition,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) prohibits paying interest or other returns to holders. This yield prohibition aligns Taiwan with the prohibition cluster (EU, Hong Kong) rather than the permission cluster (Switzerland, Brazil); it takes operative effect on commencement, which awaits FSC subsidiary legislation.",tw-frs-permitted_activity_yield-001,https://english.ey.gov.tw/,"Yield: prohibition on interest/other returns to holders (enacted, not commenced; operative on commencement)",firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-redemption-001,record_level_legal_proposition,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) provides for par issuance and redemption. The operative detail awaits FSC subsidiary legislation; no redemption regime is yet operative.",tw-frs-redemption-001,https://english.ey.gov.tw/,"Redemption: par issuance and redemption (enacted, not commenced; pending FSC subsidiary legislation)",firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-regulatory_authority-001,record_level_legal_proposition,"Two layers, only one in force. In force: AML registration under the amended Money Laundering Control Act and the VASP Registration Regulations (effective 30 November 2024). Enacted but not commenced: the Virtual Asset Service Act, a comprehensive statute creating FSC licensing for virtual-asset services including stablecoin issuance, with mandatory central-bank consultation; passed at third reading 30 June 2026, awaiting FSC subsidiary legislation for commencement. The FSC is the primary regulator and consults the Central Bank of the Republic of China (Taiwan) (CBC) on stablecoin matters.",tw-frs-regulatory_authority-001,https://www.president.gov.tw/File/Doc/69812613-22f1-4288-940e-c40903b232e1,"AML registration in force; VAS Act Arts. 2, 7-9; promulgated 22 Jul 2026, commencement mapping pending",mixed,in_force_enacted,unknown,unreviewed,research_inventory_only,medium,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-reserve_backing-001,record_level_legal_proposition,"the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced) requires full reserves held at domestic financial institutions, segregated from the issuer's own property. The operative reserve detail awaits FSC subsidiary legislation; the only in-force layer is AML registration, which imposes no reserve requirements.",tw-frs-reserve_backing-001,https://english.ey.gov.tw/,"Reserve/backing: full reserves at domestic FIs, segregated (enacted, not commenced; pending FSC subsidiary legislation)",firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-tw-frs-securities_classification-001,record_level_legal_proposition,"Under the Virtual Asset Service Act (enacted at third reading 30 Jun 2026, not commenced), the securities characterization of stablecoins sits within the FSC's virtual-asset perimeter, but the operative boundary awaits FSC subsidiary legislation; today VASPs operate under AML registration without a settled securities classification.",tw-frs-securities_classification-001,,"Securities characterization: within the FSC virtual-asset perimeter (enacted, not commenced; boundary pending subsidiary legislation)",unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-aml_kyc-001,record_level_legal_proposition,"The cryptoassets regime supersedes the previous Money Laundering Regulations registration regime by bringing cryptoasset activities into full FSMA scope, including AML/KYC obligations; the existing Money Laundering Regulations 2017 continue to apply alongside.",uk-frs-aml_kyc-001,,AML/KYC — full FSMA scope; MLR registration regime superseded,unverified,in_force_enacted,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-bank_nonbank_routing-001,record_level_legal_proposition,"Issuance is undertaken by FCA-authorized firms; systemic payment stablecoins fall additionally under Bank of England oversight, separating conduct authorization from systemic prudential supervision.",uk-frs-bank_nonbank_routing-001,,Authorized-firm issuance; FCA conduct vs. BoE systemic split,firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-capital_requirements-001,record_level_legal_proposition,"The FCA published final rules for non-systemic UK-issued qualifying stablecoins in PS26/10 in June 2026. The Bank of England separately published a June 2026 systemic-stablecoin policy statement with a draft Code of Practice. Exact prudential obligations, systemic/non-systemic allocation and commencement still require record-level primary and independent legal review.",uk-frs-capital_requirements-001,https://www.fca.org.uk/publication/policy/ps26-10.pdf,FCA PS26/10 Summary and Ch. 2-3; exact capital-rule mapping pending,unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-cross_border_data-001,record_level_legal_proposition,"UK GDPR applies (effectively mirroring EU GDPR post-Brexit). Cross-border data transfers to non-UK jurisdictions require an adequacy decision, an International Data Transfer Agreement (IDTA), or the UK Addendum to the EU Standard Contractual Clauses.",uk-frs-cross_border_data-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,Cross-border transfer — adequacy / IDTA / UK Addendum to EU SCCs,unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-custody-001,record_level_legal_proposition,"Any firm holding client crypto-assets for more than 24 hours, or with the ability to override client authority, is a regulated custodian requiring a safeguarding licence. This 24-hour custody rule has significant operational implications for wallet operators with UK user exposure.",uk-frs-custody-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,Custody — 24-hour rule; safeguarding licence for regulated custodians,unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-distribution-001,record_level_legal_proposition,"Offshore firms 'involved' in a sale of a cryptoasset to a UK consumer are within territorial scope. UKQS transactions (in UKQS only) are carved out from the financial-promotions regime, except for lending and borrowing arrangements. HM Treasury's 21 April 2026 draft amendment SI signals intent to bring stablecoin payments using UKQS-authorised firms into regulated payment services (consultation closed 22 May 2026).",uk-frs-distribution-001,,Distribution — offshore 'involved' test; UKQS financial-promotions carve-out; payments amendment,unverified,pending_proposal,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-implementation_status-001,record_level_legal_proposition,"SI 2026/102 was made in February 2026 and the relevant issuer regime is scheduled to commence on 25 October 2027. The FCA published final stablecoin-issuance rules in PS26/10 in June 2026. The Bank of England published its systemic-stablecoin policy statement and draft Code of Practice in June 2026, followed by a joint Bank/FCA approach on 30 June 2026. Bank finalisation and record-level commencement mapping remain pending.",uk-frs-implementation_status-001,https://www.bankofengland.co.uk/paper/2026/boe-and-fcas-approach-to-joint-regulation-of-systemic-stablecoin-issuers,"Joint approach, Introduction and Table C; FCA PS26/10 Summary; commencement 25 Oct 2027",unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-issuer_pathway-001,record_level_legal_proposition,"Issuers must be UK-incorporated. HM Treasury's policy note describes the regulated perimeter as triggered by any one of three lifecycle limbs (offering, redemption, backing-asset management) in the UK. However, Article 9M(2) of SI 2026/102, together with the corresponding amendment to FSMA s.418, requires all three limbs to be in the UK. This single-limb vs. all-three-limbs divergence is an open interpretive question.",uk-frs-issuer_pathway-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,reg 9M(2) (issuing a qualifying stablecoin; all three limbs) vs HMT policy note (any one limb),firm_summary,made_not_commenced,stale,primary_reviewed_second_pending,research_inventory_only,high,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-monetary_sovereignty-001,record_level_legal_proposition,"There is no aggregate usage cap on private tokens; the inbound treatment of foreign tokens is in transition pending the operation of the systemic regime, so the structural monetary-sovereignty pole is not yet stable.",uk-frs-monetary_sovereignty-001,,Monetary-sovereignty treatment of foreign tokens — pending systemic-regime operation,firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-permitted_activity_yield-001,record_level_legal_proposition,"Yield is not expressly addressed in SI 2026/102. The FCA published PS26/10 final issuance rules in June 2026 and the Bank published its systemic policy/draft Code. The exact holder-yield and remuneration treatment has not yet been mapped and independently reviewed for this record, so no substantive conclusion is promoted.",uk-frs-permitted_activity_yield-001,https://www.fca.org.uk/publication/policy/ps26-10.pdf,Holder-yield/remuneration mapping pending; do not infer from reserve remuneration,unverified,pending_proposal,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-redemption-001,record_level_legal_proposition,Redemption follows an issuer-controlled process within a backing-asset trust structure: third parties holding backing assets do so on trust for the benefit of stablecoin holders. Specific redemption mechanics are pending final FCA rules.,uk-frs-redemption-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,Redemption — issuer-controlled; backing-asset trust structure,unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-regulatory_authority-001,record_level_legal_proposition,"The Financial Services and Markets Act 2000 (Cryptoassets) Regulations 2026, SI 2026/102, in force from February 2026, make issuing a qualifying stablecoin in the UK a regulated activity under FSMA. The FCA (conduct), Bank of England (systemic), and HM Treasury (perimeter) share authority. The FCA published PS26/10 final issuance rules in June 2026; the Bank's June 2026 systemic policy includes a draft Code of Practice, and the authorities published their joint approach on 30 June 2026. The relevant regime commences 25 October 2027.",uk-frs-regulatory_authority-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,FCA/BoE supervisory architecture under FSMA 2000 (as amended by SI 2026/102),firm_summary,made_not_commenced,stale,primary_reviewed_second_pending,research_inventory_only,high,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-reserve_backing-001,record_level_legal_proposition,"SI 2026/102 requires 1:1 backing by a backing-asset pool with annual independent review. Backing assets are carved out from the collective-investment-scheme (CIS) and alternative-investment-fund (AIF) definitions, with the carve-out activated early ahead of full regime commencement; specific backing-asset composition rules are pending final FCA rules.",uk-frs-reserve_backing-001,https://www.legislation.gov.uk/uksi/2026/102/contents/made,1:1 backing; CIS/AIF carve-out for backing assets,unverified,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-uk-frs-securities_classification-001,record_level_legal_proposition,Regulated stablecoins are brought within the FSMA financial-services perimeter as a payments-adjacent regulated activity rather than as transferable securities under the RAO's investment heads.,uk-frs-securities_classification-001,,Regulated-activity perimeter for stablecoins vs. the investment (securities) heads,firm_summary,made_not_commenced,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-bank_nonbank_routing-001,record_level_legal_proposition,"The regime separates roles along a routing chain. A bank operating as a Layer 1 issuer under the GENIUS Act operates under bank supervision; non-bank permitted issuers operate under the OCC/FDIC payment-stablecoin charter. CLARITY §404 adds an intermediary layer: 'covered parties' (digital-asset service providers and affiliates) may not pay yield on held balances, but may facilitate user-initiated activity. The author synthesises a generalisable three-layer routing architecture: (1) a compliant issuer layer (GENIUS-compliant payment stablecoin), (2) an authorised routing layer (the wallet/intermediary that executes the user's signed instruction), and (3) a yield-bearing tokenised cash-management layer (registered tokenised MMF). The binding question is which entity in the chain holds which authorisation, and whether the routing layer's action is a permitted facilitation or a prohibited yield/brokerage activity.",us-pss-bank_nonbank_routing-001,,"CLARITY Act Sec. 404 covered-party definition (H.R.3633, House-passed, not enacted)",firm_summary,pending_proposal,unknown,primary_reviewed_second_pending,research_inventory_only,high,external review (web retrieval against official sources),,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-capital_requirements-001,record_level_legal_proposition,"De novo PPSIs must hold minimum capital of the greater of $5 million or the chartering-condition amount, for 36 months. An operational backstop of 12 months of operating expenses must be held in cash, FDIC-insured deposits, or short-dated Treasuries (<=93 days). Two consecutive quarter-ends below the capital or backstop requirement trigger mandatory liquidation.",us-pss-capital_requirements-001,https://www.federalregister.gov/documents/2025/09/19/2025-18226/genius-act-implementation,capital left to OCC/FDIC rulemaking; figures from the OCC/FDIC NPRM (proposed),firm_summary,pending_proposal,stale,primary_reviewed_second_pending,research_inventory_only,high,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-cross_border_data-001,record_level_legal_proposition,Issuers are subject to the Bank Secrecy Act and OFAC sanctions administration; there is no data-localization rule that bars supervisory information-sharing with foreign regulators.,us-pss-cross_border_data-001,,AML/sanctions perimeter; cross-border information-sharing,firm_summary,in_force_enacted,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-disclosure_reporting-001,record_level_legal_proposition,Issuers must publish monthly reserve composition certified by an independent accountant and are subject to federal and state supervisory reporting; supervisory coordination is available.,us-pss-disclosure_reporting-001,,Monthly reserve certification and disclosure; supervisory reporting,firm_summary,in_force_enacted,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-issuer_pathway-001,record_level_legal_proposition,"Permitted payment stablecoin issuers are a defined set: subsidiaries of insured depository institutions, federally qualified non-bank payment stablecoin issuers approved by the OCC, and state-qualified issuers operating under an OCC-certified comparable state regime. An authorizable private token exists.",us-pss-issuer_pathway-001,https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act Sec. 3-4 (permitted payment stablecoin issuers: IDI subsidiaries; OCC-qualified non-banks; certified state regimes),resolution_text,in_force_enacted,stale,primary_reviewed_second_pending,research_inventory_only,low,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-monetary_sovereignty-001,record_level_legal_proposition,The US issues the reserve currency and imposes no aggregate usage cap on private dollar tokens. A foreign payment stablecoin may be offered in the US only where the foreign regime is determined comparable by the Treasury and the issuer registers — an admission-by-determination channel rather than an open market.,us-pss-monetary_sovereignty-001,,Foreign payment stablecoin issuers — comparability determination and registration,firm_summary,in_force_enacted,unknown,unreviewed,research_inventory_only,high,,,,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-permitted_activity_yield-001,record_level_legal_proposition,"GENIUS Act §4(a)(11) prohibits permitted/foreign payment stablecoin issuers from paying any form of interest or yield (cash, tokens, or other consideration) to a holder 'solely in connection with the holding, use, or retention' of a payment stablecoin. The word 'solely' is the textual hinge: it reaches payments tied to the act of holding, not payments produced by some other operative event (user-initiated routing, market-making, transfers). OCC NPRM §15.10(c)(4) and FDIC NPRM §350.3(b)(4) add a rebuttable presumption that affiliate / related-third-party arrangements (including white-label) violate the prohibition, rebuttable by written non-evasion showing; the anti-evasion rule (proposed §15.10(c)(6)) treats any sidestep arrangement as a violation. Permitted: merchant-funded discounts; issuer profit-sharing with non-affiliated white-label partners without yield pass-through. The intermediary layer is the pending CLARITY Act §404, extending the prohibition to 'covered parties' (digital-asset service providers and affiliates) under prongs (A) 'solely in connection with holding' and (B) 'economically or functionally equivalent' to bank-deposit interest.",us-pss-permitted_activity_yield-001,https://www.federalregister.gov/documents/2025/09/19/2025-18226/genius-act-implementation,"GENIUS Act Sec. 4(a)(11) (no interest/yield in connection with holding, use, or retention)",resolution_text,in_force_enacted,stale,primary_reviewed_second_pending,research_inventory_only,low,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-reserve_backing-001,record_level_legal_proposition,"1:1 backing of outstanding payment stablecoins at fair value is required by the enacted GENIUS Act (Sec. 4(a)(1)). The detailed list of PERMISSIBLE reserve assets is set by the OCC NPRM (proposed 12 CFR Sec. 15.11(b)) and is NOT yet final — that composition is a pending overlay, not part of the in-force statutory proposition.",us-pss-reserve_backing-001,https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act Sec. 4(a)(1) (1:1 fair-value backing of outstanding payment stablecoins),resolution_text,in_force_enacted,stale,primary_reviewed_second_pending,research_inventory_only,low,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-us-pss-securities_classification-001,record_level_legal_proposition,"A payment stablecoin structured to comply with the GENIUS Act (1:1 backing, no issuer yield, par redemption) is positioned as a non-security: under the Reves family-resemblance test the instrument resembles a payment/exchange medium rather than an investment note, and the absence of yield removes the principal Howey 'expectation of profit' hook. The contested boundary is not the stablecoin itself but the adjacent routing step: whether a wallet/intermediary that routes a user's payment-stablecoin balance into 1940-Act registered tokenised money market fund shares is thereby distributing securities and acting as a broker. The author's analysis (Reves' fourth factor — the presence of an alternative regulatory regime) argues registered-fund shares are already comprehensively regulated, weighing against re-characterising the routing as an unregistered securities activity.",us-pss-securities_classification-001,https://www.congress.gov/bill/119th-congress/senate-bill/1582/text,GENIUS Act securities carve-out (amending the '33/'34 Acts and ICA40 for permitted payment stablecoins),resolution_text,in_force_enacted,stale,primary_reviewed_second_pending,research_inventory_only,low,external review (web retrieval against official sources),,2026-06-27,pending_independent_review,limited,"Not a current-law claim unless official, current and independently reconciled; inspect the record uncertainty and legal-force fields."
claim-derived-record-count,dataset_metric,The compiled snapshot contains 152 records.,,dataset.json,generated artifact,computed,not_applicable,2026-08-20,machine_verified,technical_claim,low,canonical_verifier,,2026-08-20,machine_verified,computed,Reproducible technical claim only; no external assurance or legal conclusion.
claim-derived-decision-ready,dataset_metric,The decision-ready citable subset contains 0 records.,,dataset.json,generated artifact,computed,not_applicable,2026-08-20,machine_verified,technical_claim,low,canonical_verifier,,2026-08-20,machine_verified,computed,Reproducible technical claim only; no external assurance or legal conclusion.
claim-derived-agentic-scenarios,software_test,The table-driven AgenticFi catalogue contains 31 independent policy scenarios.,,research/agenticfi_evaluation.json,generated artifact,computed,not_applicable,2026-08-20,machine_verified,technical_claim,low,canonical_verifier,,2026-08-20,machine_verified,computed,Reproducible technical claim only; no external assurance or legal conclusion.
claim-derived-pilots,software_test,Two end-to-end AgenticFi pilots replay to byte-identical receipts.,,research/pilots/,generated artifact,computed,not_applicable,2026-08-20,machine_verified,technical_claim,low,canonical_verifier,,2026-08-20,machine_verified,computed,Reproducible technical claim only; no external assurance or legal conclusion.
claim-derived-server,architecture,The MCP composition root contains 53 lines.,,src/cbsr_mcp/server.py,generated artifact,computed,not_applicable,2026-08-20,machine_verified,technical_claim,low,canonical_verifier,,2026-08-20,machine_verified,computed,Reproducible technical claim only; no external assurance or legal conclusion.
